Customer ID,Loan Sanction Amount (USD)
C-22592,47061.855
C-5167,53763.156
C-41653,44787.203
C-3564,53763.156
C-12476,67581.12
C-4564,10880.783
C-29515,87724.88
C-17891,38069.95
C-41639,95562.1
C-14274,153173.17
C-6369,32792.31
C-310,11477.633
C-42794,27781.574
C-3674,160489.27
C-44997,17071.84
C-35391,8136.691
C-35624,29400.928
C-39399,47539.95
C-37448,74548.33
C-23190,105806.52
C-24594,32792.31
C-23428,32708.855
C-711,81997.49
C-6538,17071.84
C-9829,101699.12
C-21715,16238.736
C-25081,20375.629
C-10545,31995.115
C-35999,21886.484
C-16986,32792.31
C-45044,18070.133
C-27408,153589.52
C-49295,37577.074
C-8222,66753.195
C-19152,18070.133
C-10325,20375.629
C-5827,134564.03
C-37846,10880.783
C-31150,73081.414
C-44559,57481.0
C-34072,37577.074
C-13609,159503.55
C-35968,47462.473
C-31169,21340.26
C-25675,15746.471
C-42152,10880.783
C-34315,8136.691
C-21826,17687.207
C-27909,52207.71
C-16553,87724.88
C-36793,57481.0
C-11420,44107.99
C-32619,32708.855
C-26075,65737.26
C-5751,25085.336
C-49948,32792.31
C-17840,43494.21
C-19572,63125.797
C-8673,38866.086
C-6748,21421.902
C-8498,118886.875
C-37561,20650.09
C-40865,130970.38
C-8793,157304.4
C-36440,81997.49
C-45820,31995.115
C-2260,47061.855
C-43327,100327.77
C-2136,32792.31
C-14871,20375.629
C-38520,18070.133
C-48777,91776.375
C-9299,29400.928
C-43783,8302.361
C-47169,20375.629
C-5788,46852.613
C-33151,46974.95
C-31416,32792.31
C-18474,66753.195
C-19763,69592.88
C-39406,11477.633
C-14659,21886.484
C-36607,25085.336
C-1691,57481.0
C-12829,13729.996
C-17216,21886.484
C-3247,70640.336
C-20899,10994.515
C-35747,53655.293
C-42177,46852.613
C-13716,38866.086
C-8241,152488.64
C-31029,10880.783
C-29809,47061.855
C-19495,84685.15
C-15476,32708.855
C-34577,38866.086
C-13425,40609.066
C-38163,87724.88
C-19692,38782.637
C-32971,28081.283
C-25161,33346.94
C-9705,26951.55
C-39361,15805.713
C-8838,20375.629
C-32707,37577.074
C-13257,33079.88
C-5802,27997.832
C-5491,19731.777
C-19990,132650.0
C-28408,23353.209
C-2135,57481.0
C-46037,38866.086
C-4593,124035.28
C-6152,26735.297
C-45829,18593.918
C-16074,15746.471
C-40435,22306.936
C-17861,29317.477
C-17016,59766.33
C-27087,123241.76
C-11539,38866.086
C-9473,32792.31
C-42034,63451.945
C-6227,101855.375
C-18321,66427.04
C-28745,113420.08
C-43648,8136.691
C-2310,38866.086
C-37195,18685.504
C-39688,29317.477
C-4065,80166.164
C-34320,32792.31
C-2641,66753.195
C-18398,37577.074
C-36854,52207.71
C-4873,69959.04
C-39608,52457.836
C-37128,46852.613
C-44261,15746.471
C-14389,57481.0
C-3981,111730.09
C-5297,25888.758
C-5891,12798.3125
C-4589,37493.625
C-30023,8136.691
C-42931,10880.783
C-30778,27997.832
C-49858,52207.71
C-19849,20375.629
C-46899,46852.613
C-28256,53763.156
C-43070,101699.12
C-18165,57154.85
C-36059,73081.414
C-13242,44107.99
C-32985,61096.945
C-41133,15746.471
C-9273,46974.95
C-12784,60320.69
C-43992,46154.707
C-33452,38131.71
C-6342,10880.783
C-8264,40609.066
C-49567,66860.62
C-31582,10880.783
C-15405,16270.253
C-29962,20375.629
C-28945,92577.44
C-8166,81997.49
C-29734,81997.49
C-7380,46852.613
C-14441,72925.64
C-33326,27781.574
C-17873,106789.64
C-15158,152488.64
C-3537,17071.84
C-29655,11196.136
C-17851,38866.086
C-49946,66753.195
C-2065,116739.0
C-14217,47061.855
C-668,27970.678
C-25303,66753.195
C-4066,29317.477
C-29251,96499.85
C-47785,10880.783
C-45982,53763.156
C-18096,87724.88
C-45744,64289.78
C-44442,19731.777
C-44855,66575.086
C-47753,25085.336
C-24468,40609.066
C-47636,66753.195
C-6449,90668.98
C-28578,38866.086
C-18436,40294.004
C-34442,159503.55
C-6443,100327.77
C-3930,10880.783
C-9060,17687.207
C-6825,71645.36
C-9346,57481.0
C-39089,64289.78
C-34510,10880.783
C-39311,37577.074
C-14654,16238.736
C-49022,86001.414
C-14490,10880.783
C-11699,15746.471
C-12145,53763.156
C-49736,38866.086
C-26938,8136.691
C-34098,37577.074
C-27853,69348.66
C-869,47061.855
C-14664,20108.646
C-39726,12798.3125
C-43294,28545.66
C-8675,57481.0
C-30787,37493.625
C-19402,44107.99
C-35250,11477.633
C-1520,38866.086
C-43630,64289.78
C-11714,22543.344
C-17964,90536.11
C-1547,38866.086
C-12436,118266.61
C-16716,25085.336
C-8920,47061.855
C-42026,12798.3125
C-10964,97504.4
C-4677,61096.945
C-19648,69038.516
C-37730,70640.336
C-2977,28081.283
C-21053,90668.98
C-14799,10880.783
C-9972,17071.84
C-1246,67129.45
C-15106,29317.477
C-38275,10880.783
C-13218,38866.086
C-427,63451.945
C-5863,27226.016
C-5853,66753.195
C-24461,47539.95
C-25940,137583.19
C-32235,153589.52
C-5200,18070.133
C-15060,70640.336
C-3041,15515.24
C-6590,79784.24
C-7341,126478.49
C-42269,90668.98
C-28464,37493.625
C-40140,105599.49
C-9710,64289.78
C-49927,23353.209
C-9900,52207.71
C-31282,18070.133
C-5656,16270.253
C-15522,100484.03
C-27898,90250.266
C-43642,32708.855
C-2402,64289.78
C-6976,32792.31
C-7235,47061.855
C-45209,37493.625
C-43584,31995.115
C-823,81997.49
C-20289,38782.637
C-14572,15360.781
C-17866,18070.133
C-40012,15515.24
C-18236,56658.41
C-47026,22306.936
C-48839,32708.855
C-34463,72244.34
C-32230,10880.783
C-39690,40609.066
C-23604,10880.783
C-4960,37577.074
C-16506,21505.354
C-25491,20562.863
C-4451,17071.84
C-21211,10880.783
C-7281,76801.914
C-18339,15805.713
C-34249,90668.98
C-29314,57481.0
C-49484,24039.059
C-34384,32708.855
C-5998,73408.95
C-26126,33346.94
C-858,10880.783
C-22827,17687.207
C-40606,32708.855
C-22502,18685.504
C-31905,53763.156
C-9474,66753.195
C-18399,10880.783
C-9298,32708.855
C-4809,71401.7
C-35226,12798.3125
C-11951,16238.736
C-2611,37577.074
C-10408,18816.936
C-13838,32792.31
C-11034,118480.91
C-34651,73081.414
C-6383,20375.629
C-13111,158522.72
C-38646,38866.086
C-42497,47539.95
C-47603,100080.98
C-25197,12798.3125
C-36229,31995.115
C-24462,15746.471
C-30528,37493.625
C-37530,17071.84
C-49191,32708.855
C-18428,47061.855
C-34823,32792.31
C-14128,53763.156
C-3468,37577.074
C-13310,37577.074
C-13498,24039.059
C-47514,37577.074
C-26839,90250.266
C-37350,25085.336
C-14098,21421.902
C-3405,37577.074
C-30046,69592.88
C-38161,40609.066
C-4796,20375.629
C-25139,53763.156
C-34745,9657.6455
C-49051,81429.62
C-15958,21421.902
C-32775,44107.99
C-15870,66753.195
C-15481,96499.85
C-30230,11477.633
C-40,38866.086
C-29277,25289.09
C-24950,32708.855
C-7570,29400.928
C-24552,25085.336
C-13063,19851.85
C-39714,21219.72
C-21590,15746.471
C-24232,37577.074
C-42126,37577.074
C-48100,19851.85
C-221,100327.77
C-14092,66753.195
C-30595,72925.64
C-23444,27781.574
C-4400,18070.133
C-38130,24039.059
C-728,29317.477
C-48987,81997.49
C-46509,22306.936
C-42144,37577.074
C-6679,19678.621
C-30501,37577.074
C-30340,37577.074
C-29590,53763.156
C-6273,36482.977
C-22104,159503.55
C-5944,12798.3125
C-3004,66621.84
C-39951,40609.066
C-46835,47061.855
C-1628,18070.133
C-32894,69174.195
C-48007,47061.855
C-13185,37493.625
C-36040,86001.414
C-17221,47061.855
C-33187,32708.855
C-8685,15746.471
C-32094,37577.074
C-29539,10540.957
C-5090,109395.95
C-1341,77811.31
C-28855,21886.484
C-35419,38782.637
C-8894,72925.64
C-41805,10880.783
C-12405,66753.195
C-16605,101699.12
C-16568,74548.33
C-15777,57481.0
C-28826,17071.84
C-4976,73081.414
C-27638,38782.637
C-10305,32708.855
C-19949,38866.086
C-37003,87724.88
C-35629,47061.855
C-37262,67129.45
C-20002,46974.95
C-24715,117455.41
C-49216,29400.928
C-43925,92189.88
C-34270,47539.95
C-37408,37577.074
C-7147,32792.31
C-37951,16238.736
C-30915,91688.18
C-4468,20840.21
C-10028,57481.0
C-3212,90589.91
C-34771,46974.95
C-14824,44107.99
C-6050,32708.855
C-19654,25085.336
C-11879,32708.855
C-20657,130917.17
C-27302,39420.723
C-3384,70640.336
C-6691,11477.633
C-6668,10880.783
C-2252,66753.195
C-32017,104413.29
C-19676,105806.52
C-42286,56658.41
C-17474,38866.086
C-48757,27997.832
C-32835,47539.95
C-35590,8136.691
C-8913,76801.914
C-21761,20375.629
C-39881,28271.195
C-2146,10880.783
C-26063,90250.266
C-5876,66753.195
C-20493,15746.471
C-14492,37577.074
C-8817,105599.49
C-40612,69592.88
C-49275,10880.783
C-23808,24039.059
C-22073,80274.03
C-38817,10994.515
C-29323,57154.85
C-19155,47061.855
C-38666,53763.156
C-46904,40609.066
C-18224,10880.783
C-42183,118886.875
C-43585,39945.645
C-3802,70640.336
C-44954,38866.086
C-43811,46852.613
C-20020,40609.066
C-23310,74548.33
C-33846,84827.72
C-37372,37493.625
C-16525,59766.33
C-16728,8302.361
C-25119,16064.561
C-40308,157421.84
C-2634,122076.78
C-5966,47061.855
C-8125,18070.133
C-44340,8302.361
C-18385,66291.625
C-5383,18816.936
C-38665,19678.621
C-9778,21886.484
C-28579,12798.3125
C-46998,47061.855
C-9164,70314.734
C-37796,117688.24
C-41231,23353.209
C-37837,101855.375
C-17275,153589.52
C-46179,44107.99
C-19468,27997.832
C-14124,107238.61
C-48326,80274.03
C-38696,66645.33
C-47410,8302.361
C-23064,27997.832
C-16763,132650.0
C-27615,95801.875
C-8471,32792.31
C-21799,20375.629
C-48478,11477.633
C-18896,88035.98
C-15711,101186.695
C-48826,38866.086
C-21409,137583.19
C-13297,22306.936
C-42600,118970.95
C-29461,10880.783
C-46081,47539.95
C-25148,18070.133
C-12585,10880.783
C-47607,57481.0
C-30836,15746.471
C-24249,18070.133
C-16503,37493.625
C-34814,40609.066
C-7124,10880.783
C-18051,40609.066
C-19465,122076.78
C-22599,17071.84
C-20820,57373.137
C-36073,32792.31
C-24017,37493.625
C-33710,57481.0
C-2046,152488.64
C-13401,137583.19
C-49094,47061.855
C-30534,68029.43
C-38595,51360.465
C-16516,53437.008
C-39817,32792.31
C-10910,38782.637
C-2494,22306.936
C-8334,15515.24
C-2223,20375.629
C-43428,12798.3125
C-45061,32792.31
C-6970,116739.0
C-19099,52457.836
C-44691,18960.816
C-29996,63963.633
C-39014,26951.55
C-41204,159647.27
C-9116,15746.471
C-2907,25085.336
C-4489,10880.783
C-4992,18685.504
C-12323,89029.21
C-35990,12798.3125
C-5906,40609.066
C-32968,11477.633
C-14051,59766.33
C-10270,32792.31
C-3375,10540.957
C-37070,81997.49
C-2562,81997.49
C-16839,16270.253
C-1086,59766.33
C-43955,40609.066
C-1551,41710.117
C-918,63963.633
C-32124,24039.059
C-33195,102889.266
C-30928,90668.98
C-27973,10994.515
C-16892,111850.0
C-46680,11477.633
C-38242,81997.49
C-49368,20375.629
C-19078,32708.855
C-478,69038.516
C-26659,10880.783
C-42260,29400.928
C-37937,85348.15
C-21229,37493.625
C-2289,72642.3
C-456,137583.19
C-23319,20375.629
C-29300,33717.965
C-31671,38866.086
C-36096,32792.31
C-41394,153589.52
C-47320,12798.3125
C-3632,40609.066
C-11832,57481.0
C-44435,100689.86
C-2921,16270.253
C-20027,63451.945
C-17633,8136.691
C-44933,25085.336
C-19347,29400.928
C-34203,33163.33
C-19587,32708.855
C-4887,20375.629
C-38288,16238.736
C-38271,28081.283
C-240,10880.783
C-24973,16270.253
C-34789,153589.52
C-27709,47102.74
C-44521,57481.0
C-23220,21421.902
C-29642,25085.336
C-33169,15515.24
C-15374,57481.0
C-43794,57154.85
C-3461,31995.115
C-2006,8136.691
C-41943,10880.783
C-11007,20375.629
C-5373,22306.936
C-20936,74256.266
C-35044,81997.49
C-27802,70470.51
C-18403,15805.713
C-30884,40609.066
C-29422,37577.074
C-45520,47539.95
C-27350,57154.85
C-19638,122076.78
C-48095,20840.21
C-36145,57481.0
C-28448,80274.03
C-23478,47061.855
C-4775,84685.15
C-9746,12798.3125
C-15669,20880.457
C-41880,22306.936
C-41334,57481.0
C-18636,17071.84
C-11230,15515.24
C-49751,63451.945
C-14658,83680.76
C-43712,47061.855
C-35046,20375.629
C-44850,21886.484
C-5403,11477.633
C-3083,73081.414
C-40233,44107.99
C-2052,23353.209
C-19732,66753.195
C-3615,44787.203
C-44865,47061.855
C-36958,57481.0
C-10092,17687.207
C-30739,100484.03
C-9435,26951.55
C-15560,27781.574
C-18892,11477.633
C-23921,87965.57
C-3635,25289.09
C-43859,18070.133
C-21250,17071.84
C-36226,63451.945
C-8672,81997.49
C-19714,37577.074
C-4012,47061.855
C-3208,48094.586
C-41885,18685.504
C-49668,18070.133
C-11849,21497.07
C-39657,87071.62
C-11955,153589.52
C-8083,21421.902
C-23632,8302.361
C-14943,17071.84
C-16911,25085.336
C-14893,67703.27
C-33887,12798.3125
C-43489,47061.855
C-16106,15515.24
C-49030,29400.928
C-22627,57481.0
C-39402,32708.855
C-4200,100327.77
C-43087,33346.94
C-17193,10880.783
C-21122,72642.3
C-9494,40609.066
C-4172,25614.297
C-36366,84685.15
C-26315,32708.855
C-45717,32708.855
C-42104,90825.234
C-11893,29317.477
C-41752,38866.086
C-35345,80274.03
C-6955,47061.855
C-2133,105379.836
C-17197,100484.03
C-22284,20375.629
C-4670,20375.629
C-11254,57481.0
C-17353,32708.855
C-14462,37577.074
C-15767,122388.11
C-47772,101450.734
C-8093,51684.027
C-35305,37577.074
C-49863,37577.074
C-41753,27997.832
C-43504,32792.31
C-3701,10880.783
C-35376,32792.31
C-45012,101699.12
C-43555,32708.855
C-36480,37577.074
C-33989,16762.516
C-7724,18070.133
C-7168,38866.086
C-34608,15515.24
C-42697,47061.855
C-33996,15360.781
C-43481,70470.51
C-48795,37577.074
C-37435,32792.31
C-17386,72534.43
C-29610,19576.184
C-701,10880.783
C-8535,66753.195
C-21390,128695.97
C-10155,32792.31
C-18085,18070.133
C-36588,46852.613
C-11647,47061.855
C-46933,66733.12
C-664,41163.703
C-19349,18960.816
C-45718,47061.855
C-200,32708.855
C-13991,27997.832
C-22690,25085.336
C-12344,10880.783
C-16466,16238.736
C-4116,52207.71
C-39022,27997.832
C-37606,18685.504
C-15295,11477.633
C-3847,21886.484
C-27222,100327.77
C-35860,19834.186
C-26947,17071.84
C-31352,53763.156
C-32340,26735.297
C-4224,38782.637
C-19878,105087.13
C-6860,10880.783
C-34819,15360.781
C-408,37577.074
C-6778,19851.85
C-36671,57481.0
C-11698,69038.516
C-48617,124745.69
C-34094,26951.55
C-43905,12798.3125
C-45569,96499.85
C-40894,32792.31
C-36070,32708.855
C-36578,11477.633
C-34820,47061.855
C-5206,66753.195
C-4179,69301.71
C-44298,8302.361
C-27994,100327.77
C-47405,10280.218
C-45220,23353.209
C-29064,57481.0
C-7063,32708.855
C-30256,52207.71
C-8521,47061.855
C-20980,20375.629
C-26454,17071.84
C-3480,38866.086
C-33168,53763.156
C-35840,41529.95
C-19967,52207.71
C-17824,57481.0
C-48207,37493.625
C-38463,18070.133
C-49969,32792.31
C-25422,22306.936
C-49558,32708.855
C-43002,24039.059
C-6468,75078.445
C-43060,15746.471
C-5886,16762.516
C-24678,95860.69
C-9232,80274.03
C-22026,47061.855
C-49738,46852.613
C-21674,16270.253
C-24595,91061.04
C-49156,47061.855
C-8301,66753.195
C-10628,37577.074
C-26992,32708.855
C-31200,101001.14
C-36118,17071.84
C-18951,20375.629
C-13697,15360.781
C-2463,44107.99
C-47360,38866.086
C-636,37577.074
C-36176,46974.95
C-48921,38866.086
C-22950,165561.3
C-17720,80274.03
C-36032,10880.783
C-24780,17071.84
C-6863,66427.04
C-3036,70640.336
C-34837,37577.074
C-38775,32792.31
C-37333,65737.26
C-36100,91086.21
C-33851,41710.117
C-7450,10880.783
C-26972,79947.875
C-13772,8302.361
C-6987,10880.783
C-45909,66753.195
C-9219,37493.625
C-99,90825.234
C-11540,24039.059
C-23157,57481.0
C-23396,90825.234
C-31667,37577.074
C-31237,80274.03
C-19936,21051.83
C-37975,17595.621
C-18871,20650.09
C-46959,52207.71
C-20042,37577.074
C-49535,32405.492
C-24664,44107.99
C-736,126478.49
C-44108,32708.855
C-3132,100484.03
C-27454,18070.133
C-33976,41889.008
C-45329,22581.396
C-17062,121783.53
C-41773,10994.515
C-9932,37577.074
C-16485,10880.783
C-18484,74548.33
C-33150,65169.383
C-4545,84685.15
C-25551,29400.928
C-22964,27226.016
C-34832,32792.31
C-31453,44107.99
C-33090,53763.156
C-48349,57481.0
C-28962,18960.816
C-10489,47539.95
C-26841,16762.516
C-28538,69038.516
C-10900,32792.31
C-5513,32792.31
C-24972,37493.625
C-6606,23353.209
C-49884,57481.0
C-14267,8302.361
C-13408,70640.336
C-7623,107757.87
C-23794,17595.621
C-8199,66753.195
C-1167,22543.344
C-38413,38866.086
C-19381,52207.71
C-2661,92577.44
C-25857,81997.49
C-13804,16238.736
C-28358,37577.074
C-36940,137583.19
C-10564,29190.844
C-30662,44107.99
C-10471,18685.504
C-12891,82001.68
C-8350,11477.633
C-33365,53763.156
C-44092,66753.195
C-45063,66291.625
C-266,18070.133
C-33374,66753.195
C-31838,38131.71
C-10762,101855.375
C-8487,52207.71
C-36863,15805.713
C-25478,10880.783
C-11585,31995.115
C-7746,42656.43
C-13629,37577.074
C-25553,89731.23
C-39889,40609.066
C-45884,37493.625
C-29544,91242.47
C-5440,52207.71
C-41953,37577.074
C-2784,10280.218
C-752,85639.57
C-25734,44107.99
C-22039,57481.0
C-10284,31995.115
C-5936,87724.88
C-13443,52207.71
C-15853,51360.465
C-10439,80274.03
C-39208,66575.086
C-6834,66753.195
C-4535,32708.855
C-18848,39136.65
C-16675,101044.18
C-46289,44107.99
C-12127,10880.783
C-38765,57481.0
C-7192,20375.629
C-44546,10880.783
C-37145,15746.471
C-6666,10880.783
C-19970,33079.88
C-41163,101855.375
C-31227,66753.195
C-29907,69592.88
C-14714,69592.88
C-49223,10880.783
C-29120,17687.207
C-35421,100484.03
C-23054,28545.66
C-39013,47061.855
C-49808,122076.78
C-31482,72925.64
C-38123,63451.945
C-2301,38866.086
C-43471,40609.066
C-3714,53763.156
C-15991,66753.195
C-36217,32708.855
C-4343,27997.832
C-916,16854.102
C-11460,75078.445
C-3337,52457.836
C-11810,15805.713
C-7690,25085.336
C-883,9078.722
C-29455,10994.515
C-26106,130970.38
C-41034,52043.773
C-22711,27781.574
C-49709,96499.85
C-26404,91086.21
C-5254,33079.88
C-42905,20375.629
C-28645,27194.508
C-19032,17595.621
C-46986,53763.156
C-14311,53763.156
C-28254,59766.33
C-9228,20840.21
C-31827,32792.31
C-47842,32792.31
C-6407,38866.086
C-552,42656.43
C-16908,100484.03
C-34026,130917.17
C-6192,21114.672
C-29559,91385.38
C-12279,63451.945
C-28519,29400.928
C-4208,20650.09
C-13479,32792.31
C-20172,88177.516
C-7251,38866.086
C-23110,20562.863
C-20551,8136.691
C-17721,88333.77
C-36132,155556.06
C-12457,72642.3
C-18228,66753.195
C-22317,128695.97
C-15402,20375.629
C-4460,73081.414
C-43933,87724.88
C-29654,21421.902
C-43721,38866.086
C-6647,19731.777
C-12043,69592.88
C-8373,37577.074
C-15175,116041.02
C-47567,53437.008
C-14435,8136.691
C-40203,20375.629
C-29279,84452.81
C-34503,29317.477
C-27323,72925.64
C-25125,47061.855
C-15185,10880.783
C-28965,20650.09
C-23876,37577.074
C-6530,47061.855
C-24763,59766.33
C-35709,31995.115
C-30556,10994.515
C-976,40609.066
C-28292,22306.936
C-25563,76801.914
C-11527,17491.559
C-22468,26660.574
C-3790,70470.51
C-15298,22306.936
C-49570,15746.471
C-25055,28545.66
C-24237,57481.0
C-21550,44107.99
C-5067,82961.68
C-40139,32792.31
C-18122,12798.3125
C-46471,88035.98
C-42322,24039.059
C-41152,101017.94
C-33244,25289.09
C-7044,47311.98
C-33719,19850.645
C-25570,57481.0
C-27913,32792.31
C-41779,15746.471
C-19610,72152.51
C-11977,37493.625
C-24708,47061.855
C-27805,47061.855
C-30822,10880.783
C-24131,37577.074
C-13352,15360.781
C-36119,22306.936
C-8972,81997.49
C-21714,38866.086
C-46882,20280.018
C-14849,32792.31
C-44614,89192.84
C-20113,44107.99
C-18509,70314.734
C-1604,15746.471
C-46613,40609.066
C-4427,96499.85
C-567,37577.074
C-30339,19851.85
C-14457,32792.31
C-10849,72152.51
C-44560,17595.621
C-10925,17071.84
C-17201,32708.855
C-17448,19678.621
C-10082,47539.95
C-5770,100327.77
C-42743,100327.77
C-41965,52207.71
C-31665,20375.629
C-28416,47330.707
C-10236,20840.21
C-3568,12798.3125
C-14515,19484.598
C-1783,17071.84
C-17177,53763.156
C-20402,66753.195
C-44316,20375.629
C-1749,72055.125
C-11642,26951.55
C-5198,10880.783
C-23992,32708.855
C-8430,69592.88
C-12502,52207.71
C-27220,57481.0
C-11004,32078.566
C-41839,53763.156
C-45219,44107.99
C-2761,69592.88
C-6132,57481.0
C-47531,37577.074
C-27281,40609.066
C-32152,25085.336
C-3875,53763.156
C-20696,38866.086
C-25710,10880.783
C-40456,47061.855
C-31778,107603.195
C-40549,69038.516
C-19803,20375.629
C-28360,47061.855
C-7152,38782.637
C-48519,47539.95
C-6025,66753.195
C-42131,20375.629
C-7502,73081.414
C-34368,47061.855
C-40323,10994.515
C-49006,52207.71
C-12305,53763.156
C-35253,137583.19
C-9109,37493.625
C-15588,47061.855
C-23512,17687.207
C-24470,10880.783
C-20750,26660.574
C-42692,32792.31
C-38179,17071.84
C-28406,83916.1
C-16900,64289.78
C-31601,32708.855
C-4104,32792.31
C-36839,18960.816
C-32064,20840.21
C-29863,104955.18
C-39931,33163.33
C-38039,52207.71
C-19711,17071.84
C-23848,47061.855
C-6098,47061.855
C-44675,82961.68
C-13634,40609.066
C-45605,66291.625
C-39006,41395.055
C-25099,57481.0
C-36385,10994.515
C-25049,81997.49
C-20556,10880.783
C-18831,52349.973
C-13861,20840.21
C-40898,69592.88
C-5574,88035.98
C-45499,101186.695
C-18968,37577.074
C-27949,57481.0
C-31913,47061.855
C-20173,20840.21
C-581,59766.33
C-36257,114142.18
C-47210,29317.477
C-18992,90668.98
C-45975,8136.691
C-26576,9078.722
C-36775,10880.783
C-18649,17071.84
C-48465,47330.707
C-49220,23353.209
C-30160,20562.863
C-30357,87724.88
C-31071,101855.375
C-21290,53763.156
C-28843,29317.477
C-6520,93137.586
C-3,37577.074
C-3511,69592.88
C-36218,57481.0
C-8130,68029.43
C-34790,57154.85
C-26704,153589.52
C-11391,57481.0
C-29343,21886.484
C-9062,87965.57
C-36659,17071.84
C-20895,160325.98
C-11800,16270.253
C-23051,101855.375
C-37075,37577.074
C-48173,47061.855
C-26477,44107.99
C-46355,73465.195
C-25360,25085.336
C-9296,49866.812
C-16850,122076.78
C-39035,80274.03
C-24661,96499.85
C-43617,8302.361
C-14649,37577.074
C-17212,8136.691
C-29641,116739.0
C-14875,52207.71
C-15599,20840.21
C-10117,15515.24
C-30281,38866.086
C-38307,37577.074
C-3565,118534.63
C-37713,18685.504
C-17004,10880.783
C-1045,15515.24
C-26977,15515.24
C-22485,23353.209
C-15300,37493.625
C-13362,79534.77
C-19396,57481.0
C-23451,79947.875
C-47655,116739.0
